N_kN,My_kNm,Mz_kNm,neutral_axis_depth_mm,neutral_axis_angle_deg,max_concrete_strain,max_steel_strain
-284.4144608657734,45.28824691019705,-45.86356924058086,80.40604153330636,138.0,0.020270345875813636,0.017606427803524175
-284.4144608657734,44.66915616178837,-46.481587410413105,79.051343287455,144.0,0.020412800995880047,0.01773291812565211
-284.4144608657734,43.95165096947702,-47.17957103993674,76.3176397190523,150.0,0.020723596535835897,0.018008883130957734
-284.4144608657734,43.03151275218666,-48.039252358803104,72.14215054254733,156.0,0.021267514731235775,0.018491844976873145
-284.4144608657734,41.214253775166654,-48.85166627612798,66.572319736403,162.0,0.02211574376846769,0.01924501386338079
-284.4144608657734,38.47966346554867,-50.55774817678999,58.40633875594812,168.0,0.02294695065548081,0.02
-284.4144608657734,27.12839039981188,-52.18850735296929,45.846323556819854,174.0,0.022873383681225972,0.02
-284.4144608657734,3.0733644962310793e-14,-53.18548069217387,26.65656046782115,180.0,0.022736754763617372,0.02
-284.4144608657734,-27.128390399811817,-52.18850735296924,45.846323556819776,186.0,0.022873383681225976,0.02
-284.4144608657734,-38.47966346554866,-50.55774817678998,58.406338755948106,192.0,0.022946950655480813,0.02
-284.4144608657734,-41.652675630550505,-49.24681750425471,66.34406432051573,198.0,0.02220387421852402,0.01932326762506874
-284.4144608657734,-43.03151275218665,-48.03925235880311,72.14215054254727,204.0,0.021267514731235792,0.01849184497687316
-284.4144608657734,-43.951650969477036,-47.17957103993674,76.31763971905227,210.0,0.020723596535835907,0.01800888313095774
-284.4144608657734,-44.66915616178837,-46.48158741041312,79.051343287455,216.0,0.020412800995880047,0.01773291812565211
-284.4144608657734,-45.28824691019705,-45.86356924058087,80.4060415333063,222.0,0.020270345875813656,0.017606427803524193
-284.4144608657734,-45.62321629214327,-45.04840673122786,80.99675365332806,228.0,0.0200969879229005,0.017452497897058196
-284.4144608657734,-46.285974956849095,-44.45080073709843,79.68772611422882,234.0,0.02022183437359214,0.01756335293517233
-284.4144608657734,-46.860962332257536,-43.610573156664415,76.72481580757737,240.0,0.020595042701152116,0.01789473619154024
-284.4144608657734,-48.039252358803125,-43.031512752186664,72.14215054254726,246.0,0.021267514731235795,0.01849184497687316
-284.4144608657734,-49.183394554173304,-41.6037707910102,66.26801209033422,252.0,0.02223337317129114,0.019349460660715405
-284.4144608657734,-50.55774817678996,-38.47966346554866,58.40633875594813,258.0,0.02294695065548081,0.02
-284.4144608657734,-52.18850735296923,-27.1283903998118,45.84632355681976,264.0,0.022873383681225976,0.02
-284.4144608657734,-53.18548069217387,-4.5867636799812315e-14,26.656560467821162,270.0,0.022736754763617372,0.02
-284.4144608657734,-52.18850735296922,27.128390399811696,45.84632355681971,276.0,0.022873383681225972,0.02
-284.4144608657734,-50.55774817678997,38.47966346554865,58.40633875594812,282.0,0.02294695065548081,0.02
-284.4144608657734,-49.174524266431895,41.59693259317633,66.25739837808919,288.0,0.022237495376880544,0.01935312089498876
-284.4144608657734,-48.030944776673095,43.02443417046099,72.13082096376922,294.0,0.02127140496159134,0.018495299233137134
-284.4144608657734,-47.17957103993674,43.95165096947703,76.3176397190523,300.0,0.0207235965358359,0.018008883130957734
-284.4144608657734,-46.4815874104131,44.66915616178836,79.051343287455,306.0,0.020412800995880047,0.01773291812565211
-284.4144608657734,-45.86356924058088,45.28824691019707,80.40604153330634,312.0,0.02027034587581364,0.01760642780352418
-284.4144608657734,-45.28824691019705,45.86356924058085,80.40604153330636,318.0,0.020270345875813636,0.017606427803524175
-284.4144608657734,-44.36664750423344,46.19628257874504,79.54197291768502,324.0,0.02026530240765024,0.017601949551620467
-284.4144608657734,-43.7255343536997,46.98698959461665,76.91857275021498,330.0,0.02053434758371073,0.017840843113122458
-284.4144608657734,-43.024434170461,48.030944776673095,72.13082096376927,336.0,0.021271404961591328,0.018495299233137127
-284.4144608657734,-41.66838658647177,49.26718695892416,66.36855104179614,342.0,0.022194390756945674,0.019314846965219002
-284.4144608657734,-38.479684104972435,50.55778156019369,58.406363365821065,348.0,0.022946950863400987,0.02
-284.4144608657734,-27.128390399811796,52.188507352969204,45.84632355681978,354.0,0.022873383681225972,0.02
-208.17514802493912,-1.1175870895385742e-14,65.55233832851312,31.267267810694133,0.0,0.022777189712105343,0.02
-208.17514802493912,27.649419342200403,64.51360153218074,51.35193404559365,6.0,0.022921912148204323,0.020000000000000004
-208.17514802493912,44.91283330979133,61.65182829355411,68.42215381198815,12.0,0.019959266993802502,0.01733021121001429
-208.17514802493912,48.823690947923545,59.265820664357875,79.37569089794452,18.0,0.017983900992216285,0.015576222432743769
-208.17514802493912,51.46308672881534,58.29505370219316,86.8955988070594,24.0,0.017062396724751166,0.014757990195253189
-208.17514802493912,52.867437286277706,57.28194880934969,92.50699711173168,30.0,0.016484301413316096,0.014244681427341017
-208.17514802493912,53.65529685943843,56.18283363973241,96.76889651739296,36.0,0.016034572662509853,0.013845353312400992
-208.17514802493912,54.45825714199308,55.27459304329738,98.42357848132596,42.0,0.01591891818243896,0.013742660110269079
-208.17514802493912,55.62110844407608,54.807272902598484,97.97270781571923,48.0,0.016008284096288634,0.013822010878601115
-208.17514802493912,56.182833639732415,53.65529685943842,96.76889651739296,54.0,0.016034572662509853,0.013845353312400992
-208.17514802493912,57.29738703426497,52.880791747450225,92.5325814758462,60.0,0.016478775947196184,0.014239775194493163
-208.17514802493912,58.439072404207664,51.573894273688786,87.10415669317909,66.0,0.017013163138694252,0.014714274166254378
-208.17514802493912,59.45360968067324,48.94411684711361,79.60664637255009,72.0,0.01792157171726083,0.015520878335154014
-208.17514802493912,61.64916956464136,44.91142171719867,68.41953624230504,78.0,0.019960164489889777,0.01733100812464351
-208.17514802493912,64.51360153218074,27.649419342200407,51.35193404559365,84.0,0.022921912148204323,0.020000000000000004
-208.17514802493912,65.55233832851313,-1.1175870895385742e-14,31.26726781069414,90.0,0.022777189712105343,0.02
-208.17514802493912,64.51360153218074,-27.649419342200467,51.35193404559364,96.0,0.022921912148204323,0.020000000000000004
-208.17514802493912,61.81132946814077,-44.995183055162386,68.57730250692406,102.0,0.019906192951441706,0.017283085120676688
-208.17514802493912,59.62604228016313,-49.26380039564245,79.09840800303245,108.0,0.018059213737586555,0.01564309495665013
-208.17514802493912,58.290967876008445,-51.45994405855047,86.88970759630229,114.0,0.017063790876212,0.014759228105602033
-208.17514802493912,57.28486723731808,-52.86996175935115,92.51183166244908,120.0,0.016483257059129192,0.01424375411284747
-208.17514802493912,56.568276163675314,-54.05820405593944,96.41179019511306,126.0,0.016106928122217642,0.013909599970589803
-208.17514802493912,55.62104091267855,-54.80720588649244,97.97257609202737,132.0,0.01600831032508965,0.013822034167967531
-208.17514802493912,54.807205886492426,-55.62104091267853,97.97257609202735,138.0,0.016008310325089654,0.013822034167967536
-208.17514802493912,54.07391110403736,-56.585498052023055,96.44253685417155,144.0,0.016100677275300686,0.013904049649620437
-208.17514802493912,52.86743728627772,-57.2819488093497,92.50699711173156,150.0,0.01648430141331612,0.014244681427341036
-208.17514802493912,51.49727701785008,-58.339500538340886,86.95977609366169,156.0,0.01704722144616705,0.014744515594441432
-208.17514802493912,49.257037754394865,-59.61557446658005,79.08538237778266,162.0,0.018062764611722622,0.015646247887995082
-208.17514802493912,44.91095542723883,-61.64829129408318,68.41867164636882,168.0,0.01996046095227925,0.01733127136279968
-208.17514802493912,27.649443578054605,-64.51474815097271,51.35244020656952,174.0,0.022921916685049466,0.02
-208.17514802493912,3.5390257835388186e-14,-65.55233832851312,31.2672678106941,180.0,0.022777189712105347,0.02
-208.17514802493912,-27.649443578054537,-64.51474815097266,51.35244020656945,186.0,0.022921916685049466,0.019999999999999997
-208.17514802493912,-44.91095542723886,-61.64829129408319,68.41867164636881,192.0,0.01996046095227926,0.017331271362799685
-208.17514802493912,-49.375051176126306,-59.79869418405665,79.31259740673227,198.0,0.018000991522129285,0.015591397644649277
-208.17514802493912,-51.469974290698424,-58.30400807235468,86.90851471866821,204.0,0.017059340843524548,0.01475527678347438
-208.17514802493912,-52.867437286277735,-57.281948809349714,92.50699711173152,210.0,0.016484301413316128,0.014244681427341043
-208.17514802493912,-54.011755830312936,-56.51734553837702,96.32106124934502,216.0,0.01612539673017529,0.013925998820759093
-208.17514802493912,-54.89131882784716,-55.705358685241386,98.13693126781257,222.0,0.015975638712768667,0.013793024029441145
-208.17514802493912,-55.61958182843962,-54.805757936182665,97.96973021664418,228.0,0.01600887701257566,0.013822537347373215
-208.17514802493912,-56.084819639756056,-53.56588382750352,96.59230750307425,234.0,0.01607028555746787,0.013877063900165435
-208.17514802493912,-57.32451339286991,-52.90425807620992,92.57759546367346,240.0,0.016469061670509846,0.014231149586745808
-208.17514802493912,-58.494587636921466,-51.61662503544994,87.18502193298579,246.0,0.016994136913551137,0.014697380190480752
-208.17514802493912,-59.667763430420685,-49.2907585088643,79.15039901615253,252.0,0.01804505227563283,0.01563052055508777
-208.17514802493912,-61.65407643478098,-44.91402693891993,68.42436742830256,258.0,0.019958508056334857,0.017329537325883534
-208.17514802493912,-64.51474815097274,-27.649443578054527,51.35244020656945,264.0,0.022921916685049466,0.02
-208.17514802493912,-65.55233832851313,-6.088521331548691e-14,31.267267810694104,270.0,0.022777189712105347,0.02
-208.17514802493912,-64.51474815097274,27.649443578054413,51.3524402065694,276.0,0.022921916685049462,0.019999999999999997
-208.17514802493912,-61.72826098659176,44.95311273287696,68.49722258824374,282.0,0.019933557068661966,0.01730738256958778
-208.17514802493912,-59.27167444795586,48.82744094620401,79.38288449008728,288.0,0.017981954144071798,0.015574493765856852
-208.17514802493912,-58.44605458637619,51.57926800792452,87.1143126469137,294.0,0.017010771674772225,0.014712150711220165
-208.17514802493912,-56.920628515985634,52.476017663479986,92.87830132105357,300.0,0.01640440917659794,0.01417374263094472
-208.17514802493912,-56.05618668999741,53.539766164998646,96.54093120066192,306.0,0.016080700299656407,0.013886311472970776
-208.17514802493912,-55.73174360611578,54.917336897272605,98.18605941440862,312.0,0.015965893927822217,0.01378437133246283
-208.17514802493912,-54.8056748875186,55.619498141146465,97.96956699710393,318.0,0.016008909514811143,0.013822566207116792
-208.17514802493912,-53.92323086219365,56.42026618614171,96.1489395465612,324.0,0.016160529272655075,0.013957194095547179
-208.17514802493912,-52.88663861281179,57.30414601550939,92.54379030311117,330.0,0.016476356134393792,0.01423762656760828
-208.17514802493912,-51.459943298430325,58.29096688775819,86.88970617154857,336.0,0.01706379121340197,0.014759228405003476
-208.17514802493912,-49.27099273032766,59.6371744388547,79.11226861275652,342.0,0.01805543652511605,0.015639741052473732
-208.17514802493912,-44.9114217171987,61.64916956464134,68.41953624230509,348.0,0.019960164489889777,0.017331008124643506
-208.17514802493912,-27.649443578054527,64.51474815097271,51.35244020656947,354.0,0.022921916685049466,0.019999999999999997
-131.93583518410492,-1.1175870895385742e-14,77.71858323909207,36.50292704676437,0.0,0.022824578819144903,0.02
-131.93583518410492,27.64824631856192,76.59133253713935,56.63226471585919,6.0,0.022763853173038143,0.019820490317439036
-131.93583518410492,44.50483984169746,72.71997112875131,75.53421460737869,12.0,0.0177504172170164,0.015368904942695596
-131.93583518410492,54.90887777907667,70.48439916381659,91.95561071280918,18.0,0.015044811689262805,0.012966513827535074
-131.93583518410492,59.01264236437092,68.67591368196571,102.33094263243787,24.0,0.01396081615531975,0.012004000551706329
-131.93583518410492,61.139599113567805,67.40889702814765,109.44121353042415,30.0,0.013392061532264358,0.011498985670889904
-131.93583518410492,62.707998185263264,66.26121416217433,114.04750531051286,36.0,0.013075014379693394,0.011217469664727756
-131.93583518410492,64.00550949066698,65.1581195497609,116.36821053776166,42.0,0.012924411864024632,0.011083745017194285
-131.93583518410492,65.17106704769597,64.01784035053436,116.39390903437143,48.0,0.012920785534295636,0.011080525086486642
-131.93583518410492,66.26121416217434,62.70799818526328,114.04750531051286,54.0,0.013075014379693394,0.011217469664727756
-131.93583518410492,67.47447836159914,61.19108080116784,109.55292203672435,60.0,0.013374837099296082,0.011483691562306005
-131.93583518410492,68.67591368196571,59.01264236437091,102.33094263243787,66.0,0.01396081615531975,0.012004000551706329
-131.93583518410492,70.3910024316054,54.91881389485137,91.88764805955246,72.0,0.015058527946378578,0.012978692917905117
-131.93583518410492,72.71963785913759,44.5048896047993,75.53401596735937,78.0,0.017750473101550437,0.015368954564307714
-131.93583518410492,76.59133253713937,27.64824631856191,56.63226471585919,84.0,0.022763853173038143,0.019820490317439036
-131.93583518410492,77.71858323909206,-7.450580596923828e-15,36.50292704676437,90.0,0.022824578819144903,0.02
-131.93583518410492,76.58960209015494,-27.64851174778421,56.63145269446589,96.0,0.02276422976254154,0.01982082470294637
-131.93583518410492,72.7196378591376,-44.50488960479932,75.53401596735932,102.0,0.017750473101550448,0.015368954564307726
-131.93583518410492,70.30088646541662,-54.928621804904225,91.82187187021988,108.0,0.015071822265292708,0.012990497356251282
-131.93583518410492,68.68832728296987,-59.021187248118466,102.3497035980786,114.0,0.013957615542514505,0.012001158628267188
-131.93583518410492,67.05570511757274,-60.73596702678325,109.83470235810158,120.0,0.013331544798056667,0.011445250984481351
-131.93583518410492,66.29856351468074,-62.740145902124546,114.1162336867699,126.0,0.013065031805015366,0.011208605826867092
-131.93583518410492,65.15768541921949,-64.00509603755442,116.3673492233859,132.0,0.012924533432335215,0.011083852961470058
-131.93583518410492,64.00550896493364,-65.15811899773489,116.36820944252804,138.0,0.012924412018607813,0.011083745154453487
-131.93583518410492,62.37897764908987,-65.97344450290824,114.59739164398408,144.0,0.01299548051113208,0.011146849074539689
-131.93583518410492,61.1319864173799,-67.39919851586686,109.42472909336034,150.0,0.013394606259836576,0.01150124521347558
-131.93583518410492,59.083449482614554,-68.77876174148682,102.48676518736784,156.0,0.013934268444700627,0.011980428015553143
-131.93583518410492,54.92326908732201,-70.35010418501717,91.8577786652377,162.0,0.015064562622997005,0.012984051294557684
-131.93583518410492,43.860766193665526,-72.53454843847251,75.77309762496894,168.0,0.01768342294135701,0.01530941864620493
-131.93583518410492,27.025665546661102,-76.25634889586252,56.74962288616114,174.0,0.022709539547736184,0.019772263563938165
-131.93583518410492,3.352761268615723e-14,-77.71858323909214,36.50292704676437,180.0,0.022824578819144903,0.02
-131.93583518410492,-27.64807577073462,-76.5924443974787,56.63278648066139,186.0,0.02276361120094022,0.019820275462903814
-131.93583518410492,-44.49275764101811,-72.80082692684135,75.58245424782451,192.0,0.017736854380296232,0.015356862079056136
-131.93583518410492,-54.928537809729,-70.3016594713357,91.82243549131948,198.0,0.01507170826841568,0.012990396134886336
-131.93583518410492,-58.62631284422809,-68.37906759163586,102.76867312756637,204.0,0.013886443961260882,0.011937963172498884
-131.93583518410492,-61.13198641737993,-67.39919851586689,109.4247290933603,210.0,0.013394606259836584,0.011501245213475586
-131.93583518410492,-62.70799818526328,-66.26121416217434,114.04750531051269,216.0,0.01307501437969342,0.011217469664727775
-131.93583518410492,-64.00550896493368,-65.1581189977349,116.36820944252793,222.0,0.012924412018607829,0.011083745154453501
-131.93583518410492,-65.15772195886466,-64.00513083683008,116.36742171709477,228.0,0.012924523200301819,0.011083843876130062
-131.93583518410492,-66.26121416217434,-62.70799818526328,114.04750531051266,234.0,0.013075014379693424,0.01121746966472778
